,Observation,Start Date,End Date,StationName
387,1,2003-08-09 12:00:00,2003-08-10 12:00:00,Kayes
388,1,2003-08-20 12:00:00,2003-08-22 12:00:00,Kayes
389,1,2003-08-26 12:00:00,2003-08-30 12:00:00,Kayes
390,1,2003-09-09 12:00:00,2003-09-12 12:00:00,Kayes
391,1,2003-09-20 12:00:00,2003-09-29 12:00:00,Kayes
392,1,2007-08-13 12:00:00,2007-08-14 12:00:00,Kayes
393,1,2007-08-28 12:00:00,2007-09-15 12:00:00,Kayes
394,1,2009-09-06 12:00:00,2009-09-12 12:00:00,Kayes
395,1,2010-09-12 12:00:00,2010-09-16 12:00:00,Kayes
396,1,2011-08-23 12:00:00,2011-08-27 12:00:00,Kayes
397,1,2012-07-21 12:00:00,2012-07-23 12:00:00,Kayes
398,1,2012-08-10 12:00:00,2012-08-15 12:00:00,Kayes
399,1,2012-08-25 12:00:00,2012-09-08 12:00:00,Kayes
400,1,2012-09-21 12:00:00,2012-09-26 12:00:00,Kayes
401,1,2012-09-29 12:00:00,2012-10-04 12:00:00,Kayes
402,1,2013-08-15 12:00:00,2013-08-20 12:00:00,Kayes
403,1,2013-08-22 12:00:00,2013-08-28 12:00:00,Kayes
404,1,2013-08-31 12:00:00,2013-09-01 12:00:00,Kayes
405,1,2013-09-06 12:00:00,2013-09-13 12:00:00,Kayes
406,1,2013-09-17 12:00:00,2013-09-21 12:00:00,Kayes
407,1,2014-09-04 12:00:00,2014-09-05 12:00:00,Kayes
408,1,2015-09-01 12:00:00,2015-09-04 12:00:00,Kayes
409,1,2016-09-02 12:00:00,2016-09-06 12:00:00,Kayes
410,1,2016-09-13 12:00:00,2016-09-18 12:00:00,Kayes
411,1,2016-09-26 12:00:00,2016-10-02 12:00:00,Kayes
412,1,2018-08-30 12:00:00,2018-09-14 12:00:00,Kayes
